customerID,MonthlyCharges,tenure,contract,InternetService,churn,risk_score,category,Cluster
9560-ARGQJ,81.0,16,Month-to-month,Fiber optic,Yes,70,Medium,0
9565-DJPIB,89.6,4,Month-to-month,Fiber optic,Yes,100,High,0
9565-JSNFM,70.45,38,One year,Fiber optic,Yes,45,Medium,0
9571-EDEBV,98.65,71,One year,Fiber optic,No,55,Medium,0
9572-MTILT,106.75,59,Month-to-month,Fiber optic,Yes,60,Medium,0
9574-RKJIF,94.4,30,Month-to-month,Fiber optic,Yes,65,Medium,0
9576-ANLXO,69.55,3,Month-to-month,Fiber optic,Yes,90,High,0
9576-SYUHJ,91.15,37,Month-to-month,Fiber optic,No,65,Medium,0
9584-EXCDZ,70.5,17,Month-to-month,Fiber optic,No,70,Medium,0
9600-NAXZN,101.4,43,Month-to-month,Fiber optic,Yes,70,Medium,0
9600-UDOPK,94.05,30,Month-to-month,Fiber optic,Yes,70,Medium,0
9601-BRXPO,104.95,25,Month-to-month,Fiber optic,Yes,65,Medium,0
9603-OAIHC,70.05,1,Month-to-month,Fiber optic,No,90,High,0
9605-WGJVW,70.2,1,Month-to-month,Fiber optic,No,90,High,0
9606-PBKBQ,85.0,32,Month-to-month,Fiber optic,Yes,60,Medium,0
9611-CTWIH,89.45,3,Month-to-month,Fiber optic,Yes,100,High,0
9614-RMGHA,91.85,65,Month-to-month,Fiber optic,Yes,70,Medium,0
9617-INGJY,70.6,1,Month-to-month,Fiber optic,No,90,High,0
9620-ENEJV,70.55,6,Month-to-month,Fiber optic,No,90,High,0
9625-QSTYE,81.15,13,Month-to-month,Fiber optic,Yes,70,Medium,0
9626-VFRGG,88.5,41,Month-to-month,Fiber optic,No,70,Medium,0
9633-XQABV,70.25,3,Month-to-month,Fiber optic,No,90,High,0
9643-AVVWI,80.0,3,Month-to-month,Fiber optic,No,85,High,0
9644-KVCNC,92.15,66,One year,Fiber optic,No,55,Medium,0
9647-ERGBE,100.05,30,Month-to-month,Fiber optic,Yes,70,Medium,0
9651-GTSAQ,106.1,53,One year,Fiber optic,Yes,50,Medium,0
9658-WYUFB,94.4,17,Month-to-month,Fiber optic,Yes,75,Medium,0
9659-QEQSY,115.65,45,Month-to-month,Fiber optic,No,60,Medium,0
9659-ZTWSM,107.35,66,One year,Fiber optic,No,50,Medium,0
9661-ACXBS,105.2,42,Month-to-month,Fiber optic,Yes,65,Medium,0
9681-KYGYB,88.2,49,Month-to-month,Fiber optic,No,65,Medium,0
9681-OXGVC,100.5,5,Month-to-month,Fiber optic,Yes,100,High,0
9685-WKZGT,74.95,14,Month-to-month,Fiber optic,Yes,70,Medium,0
9688-YGXVR,88.15,44,Month-to-month,Fiber optic,No,70,Medium,0
9689-PTNPG,80.25,2,Month-to-month,Fiber optic,Yes,90,High,0
9692-TUSXH,96.05,18,Month-to-month,Fiber optic,Yes,75,Medium,0
9696-RMYBA,80.1,5,Month-to-month,Fiber optic,No,90,High,0
9699-UBQFS,94.5,43,Month-to-month,Fiber optic,No,65,Medium,0
9701-CDXHR,69.15,51,Month-to-month,Fiber optic,No,60,Medium,0
9705-IOVQQ,99.0,61,One year,Fiber optic,No,55,Medium,0
9710-ZUSHQ,106.75,37,Month-to-month,Fiber optic,Yes,65,Medium,0
9711-FJTBX,85.85,56,One year,Fiber optic,No,50,Medium,0
9714-EDSUC,94.9,4,Month-to-month,Fiber optic,No,90,High,0
9717-QEBGU,70.3,2,Month-to-month,Fiber optic,No,90,High,0
9722-UJOJR,70.75,29,Month-to-month,Fiber optic,Yes,60,Medium,0
9725-SCPZG,90.85,1,Month-to-month,Fiber optic,Yes,100,High,0
9728-FTTVZ,69.2,1,Month-to-month,Fiber optic,Yes,90,High,0
9732-EQMWY,99.4,49,Month-to-month,Fiber optic,No,70,Medium,0
9734-YWGEX,98.3,9,Month-to-month,Fiber optic,Yes,90,High,0
9738-QLWTP,81.9,39,One year,Fiber optic,No,40,Medium,0
9741-YLNTD,87.95,6,Month-to-month,Fiber optic,No,95,High,0
9742-XOKTS,89.55,67,One year,Fiber optic,No,45,Medium,0
9746-MDMBK,113.45,47,One year,Fiber optic,No,45,Medium,0
9747-DDZOS,73.5,1,Month-to-month,Fiber optic,Yes,90,High,0
9762-YAQAA,81.4,39,One year,Fiber optic,No,45,Medium,0
9763-PDTKK,94.4,4,Month-to-month,Fiber optic,Yes,90,High,0
9767-FFLEM,69.5,38,Month-to-month,Fiber optic,No,60,Medium,0
9770-KXGQU,98.6,53,One year,Fiber optic,No,50,Medium,0
9773-PEQBZ,79.85,10,Month-to-month,Fiber optic,No,80,High,0
9776-CLUJA,77.5,51,Month-to-month,Fiber optic,Yes,55,Medium,0
9776-OJUZI,95.45,65,Month-to-month,Fiber optic,No,70,Medium,0
9777-WJJPR,88.65,31,Month-to-month,Fiber optic,No,70,Medium,0
9779-DPNEJ,80.15,22,Month-to-month,Fiber optic,No,70,Medium,0
9787-XVQIU,75.3,1,Month-to-month,Fiber optic,Yes,90,High,0
9793-WECQC,95.3,23,Month-to-month,Fiber optic,No,80,High,0
9796-BPKIW,69.95,8,Month-to-month,Fiber optic,No,80,High,0
9799-CAYJJ,69.3,2,Month-to-month,Fiber optic,No,90,High,0
9800-ONTFE,75.8,22,Month-to-month,Fiber optic,No,70,Medium,0
9801-GDWGV,103.45,39,Month-to-month,Fiber optic,Yes,70,Medium,0
9804-ICWBG,69.9,1,Month-to-month,Fiber optic,Yes,90,High,0
9809-IMGCQ,96.7,22,Month-to-month,Fiber optic,Yes,80,High,0
9812-GHVRI,83.85,40,Month-to-month,Fiber optic,No,60,Medium,0
9819-FBNSV,72.25,37,Month-to-month,Fiber optic,No,60,Medium,0
9821-BESNZ,104.25,66,One year,Fiber optic,No,50,Medium,0
9821-POOTN,75.2,35,Month-to-month,Fiber optic,Yes,60,Medium,0
9822-WMWVG,106.5,41,Month-to-month,Fiber optic,No,60,Medium,0
9824-BEMCV,69.0,17,Month-to-month,Fiber optic,Yes,70,Medium,0
9825-YCXWZ,101.1,41,One year,Fiber optic,No,50,Medium,0
9831-BPFRI,89.55,39,One year,Fiber optic,Yes,50,Medium,0
9833-TGFHX,97.1,42,One year,Fiber optic,No,50,Medium,0
9835-ZIITK,110.85,66,One year,Fiber optic,Yes,50,Medium,0
9837-BMCLM,78.5,3,Month-to-month,Fiber optic,Yes,90,High,0
9840-DVNDC,80.5,6,Month-to-month,Fiber optic,Yes,90,High,0
9840-EFJQB,74.35,1,Month-to-month,Fiber optic,No,90,High,0
9844-FELAJ,107.9,70,One year,Fiber optic,No,50,Medium,0
9846-GKXAS,90.8,9,Month-to-month,Fiber optic,Yes,90,High,0
9850-OWRHQ,74.1,3,Month-to-month,Fiber optic,Yes,90,High,0
9851-KIELU,110.1,10,Month-to-month,Fiber optic,Yes,80,High,0
9851-QXEEQ,104.7,41,Month-to-month,Fiber optic,Yes,70,Medium,0
9866-QEVEE,86.0,19,Month-to-month,Fiber optic,Yes,80,High,0
9874-QLCLH,104.2,17,Month-to-month,Fiber optic,Yes,75,Medium,0
9878-TNQGW,80.95,2,Month-to-month,Fiber optic,Yes,90,High,0
9885-AIBVB,85.8,29,Month-to-month,Fiber optic,No,70,Medium,0
9885-CSMWE,78.45,1,Month-to-month,Fiber optic,Yes,90,High,0
9889-TMAHG,100.3,8,Month-to-month,Fiber optic,Yes,80,High,0
9894-EZEWG,74.3,1,Month-to-month,Fiber optic,Yes,90,High,0
9896-UYMIE,114.3,66,One year,Fiber optic,No,45,Medium,0
9897-KXHCM,80.3,3,Month-to-month,Fiber optic,Yes,90,High,0
9898-KZQDZ,94.55,40,Month-to-month,Fiber optic,Yes,70,Medium,0
9903-LYSAB,73.15,18,Month-to-month,Fiber optic,No,70,Medium,0
9904-EHEVJ,91.35,32,Month-to-month,Fiber optic,No,70,Medium,0
9909-DFRJA,95.85,26,One year,Fiber optic,No,45,Medium,0
9909-IDLEK,96.8,20,Month-to-month,Fiber optic,No,75,Medium,0
9912-GVSEQ,93.85,26,Month-to-month,Fiber optic,Yes,70,Medium,0
9912-OMZDS,106.15,59,One year,Fiber optic,No,55,Medium,0
9919-KNPOO,94.3,21,Month-to-month,Fiber optic,No,80,High,0
9919-YLNNG,103.8,42,Month-to-month,Fiber optic,No,65,Medium,0
9921-EZKBY,95.3,33,Month-to-month,Fiber optic,No,65,Medium,0
9921-QFQUL,90.15,23,Month-to-month,Fiber optic,No,80,High,0
9921-ZVRHG,80.45,14,Month-to-month,Fiber optic,Yes,70,Medium,0
9927-DSWDF,104.6,22,Month-to-month,Fiber optic,No,70,Medium,0
9940-HPQPG,91.75,9,Month-to-month,Fiber optic,Yes,85,High,0
9940-RHLFB,75.3,1,Month-to-month,Fiber optic,Yes,90,High,0
9943-VSZUV,75.7,67,Month-to-month,Fiber optic,No,60,Medium,0
9944-AEXBM,85.65,32,Month-to-month,Fiber optic,No,70,Medium,0
9944-HKVVB,95.1,3,Month-to-month,Fiber optic,Yes,100,High,0
9947-OTFQU,74.4,15,Month-to-month,Fiber optic,Yes,70,Medium,0
9948-YPTDG,79.45,38,Month-to-month,Fiber optic,Yes,55,Medium,0
9957-YODKZ,80.8,6,Month-to-month,Fiber optic,No,90,High,0
9961-JBNMK,96.8,21,Month-to-month,Fiber optic,Yes,80,High,0
9965-YOKZB,83.85,9,Month-to-month,Fiber optic,Yes,80,High,0
9971-ZWPBF,108.9,34,Month-to-month,Fiber optic,No,65,Medium,0
9972-VAFJJ,94.0,53,One year,Fiber optic,No,50,Medium,0
9974-JFBHQ,99.15,64,Month-to-month,Fiber optic,No,65,Medium,0
9978-HYCIN,84.95,47,One year,Fiber optic,No,45,Medium,0
9979-RGMZT,94.05,7,One year,Fiber optic,No,75,Medium,0
9985-MWVIX,70.15,1,Month-to-month,Fiber optic,Yes,90,High,0
9992-RRAMN,85.1,22,Month-to-month,Fiber optic,Yes,80,High,0
