customerID,MonthlyCharges,tenure,contract,InternetService,churn,risk_score,category
7722-VJRQD,60.9500,72,"Two year",DSL,No,5,"Too low"
7727-SHVZV,19.5000,9,Month-to-month,No,No,50,Medium
7729-JTEEC,44.5000,2,Month-to-month,DSL,No,75,Medium
7729-XBTWX,19.7500,66,"Two year",No,No,0,"Too low"
7730-CLDSV,98.6500,72,"Two year","Fiber optic",No,35,Low
7730-IUTDZ,75.2000,43,Month-to-month,"Fiber optic",Yes,55,Medium
7733-UDMTP,55.0000,57,Month-to-month,DSL,No,45,Medium
7734-DBOAI,40.1000,1,Month-to-month,DSL,Yes,70,Medium
7739-LAXOG,91.0500,32,Month-to-month,"Fiber optic",Yes,70,Medium
7740-BTPUX,113.6000,55,"Two year","Fiber optic",No,35,Low
7740-KKCXF,30.0500,51,Month-to-month,DSL,No,45,Medium
7742-MYPGI,48.8000,6,Month-to-month,DSL,No,70,Medium
7743-EXURX,51.0500,8,Month-to-month,DSL,Yes,65,Medium
7746-AWNQW,35.7500,28,Month-to-month,DSL,No,40,Medium
7746-QYVCO,55.8500,16,"One year",DSL,No,35,Low
7748-UMTRK,101.3000,30,Month-to-month,"Fiber optic",No,65,Medium
7750-EYXWZ,60.6500,12,"One year",DSL,No,45,Medium
7752-XUSCI,105.9000,60,Month-to-month,"Fiber optic",Yes,70,Medium
7753-USQYQ,64.2000,55,"One year",DSL,No,25,Low
7754-IXRMC,45.3500,1,Month-to-month,DSL,No,75,Medium
7758-UJWYS,40.5500,34,"Two year",DSL,No,10,Low
7758-XKCBS,29.7000,15,Month-to-month,DSL,Yes,50,Medium
7760-OYPDY,80.6500,2,Month-to-month,"Fiber optic",Yes,90,High
7762-ONLJY,19.7000,6,"One year",No,No,45,Medium
7762-URZQH,106.0500,66,"Two year","Fiber optic",Yes,35,Low
7764-BDPEE,20.8500,3,Month-to-month,No,No,60,Medium
7765-LWVVH,95.1000,72,"Two year","Fiber optic",No,35,Low
7766-CLTIC,60.9500,10,Month-to-month,DSL,No,60,Medium
7767-UXAGJ,50.4500,1,Month-to-month,DSL,Yes,75,Medium
7771-CFQRQ,63.8000,47,"Two year",DSL,No,10,Low
7771-ZONAT,56.7500,22,"Two year",DSL,No,20,Low
7774-OJSXI,103.4500,31,"One year","Fiber optic",Yes,55,Medium
7776-QGYJC,81.5000,39,Month-to-month,"Fiber optic",No,55,Medium
7776-QWNFX,50.4000,30,Month-to-month,DSL,Yes,45,Medium
7777-UNYHB,20.1000,12,Month-to-month,No,No,50,Medium
7779-LGOVN,86.6500,10,Month-to-month,"Fiber optic",Yes,90,High
7779-ORAEL,75.1500,45,"Two year",DSL,No,15,Low
7780-OTDSO,99.4000,18,Month-to-month,"Fiber optic",Yes,75,Medium
7781-EWARA,60.3500,70,"One year",DSL,No,25,Low
7781-HVGMK,65.2000,72,"Two year",DSL,No,15,Low
7783-YKGDV,99.7000,12,Month-to-month,"Fiber optic",Yes,85,High
7785-RDVIG,19.3000,3,Month-to-month,No,No,60,Medium
7786-WBJYI,77.9500,4,Month-to-month,"Fiber optic",Yes,90,High
7787-BNTZM,20.1500,6,Month-to-month,No,No,60,Medium
7789-CRUVC,94.2000,61,Month-to-month,"Fiber optic",No,60,Medium
7789-HKSBS,105.2000,42,"One year","Fiber optic",No,50,Medium
7794-JASDG,50.7500,1,Month-to-month,DSL,No,70,Medium
7795-CFOCW,42.3000,45,"One year",DSL,No,20,Low
7797-EJMDP,66.0500,8,Month-to-month,DSL,No,65,Medium
7798-JVXYM,69.6500,14,Month-to-month,DSL,No,60,Medium
7799-DSEWS,68.3500,18,Month-to-month,DSL,No,55,Medium
7799-LGRDP,25.7000,43,"Two year",No,No,0,"Too low"
7801-CEDNV,48.7000,27,"One year",DSL,No,25,Low
7801-KICAO,74.1500,18,Month-to-month,"Fiber optic",No,70,Medium
7802-EFKNY,24.9500,5,Month-to-month,DSL,Yes,75,Medium
7803-XOCCZ,84.0500,52,Month-to-month,"Fiber optic",No,50,Medium
7808-DVWEP,20.0000,3,Month-to-month,No,No,60,Medium
7811-JIVPF,49.7000,23,Month-to-month,DSL,No,55,Medium
7812-FZHPE,24.1000,17,Month-to-month,No,Yes,40,Medium
7813-TKCVO,20.3500,20,"One year",No,No,25,Low
7813-ZGGAW,96.6000,31,Month-to-month,"Fiber optic",No,65,Medium
7814-LEEVE,20.3000,1,Month-to-month,No,No,60,Medium
7815-PDTHL,20.2000,35,"Two year",No,No,0,"Too low"
7816-VGHTO,40.5500,6,"Two year",DSL,No,40,Medium
7817-BOQPW,75.5500,2,Month-to-month,"Fiber optic",Yes,90,High
7817-OMJNA,20.4000,14,"One year",No,No,25,Low
7820-ZYGNY,90.4500,63,"One year","Fiber optic",No,55,Medium
7821-DPRQE,107.7000,68,Month-to-month,"Fiber optic",No,60,Medium
7823-JSOAG,74.5000,3,Month-to-month,"Fiber optic",No,90,High
7824-PANSQ,80.6500,58,Month-to-month,"Fiber optic",No,55,Medium
7825-ECJRF,106.6000,19,Month-to-month,"Fiber optic",Yes,70,Medium
7825-GKXMW,45.8000,1,Month-to-month,DSL,Yes,75,Medium
7826-VVKWT,96.5500,24,"Two year","Fiber optic",No,50,Medium
7831-QGOXH,85.2000,18,Month-to-month,"Fiber optic",Yes,80,High
7833-PKIHD,76.4000,51,"One year",DSL,No,30,Low
7838-LAZFO,78.8000,45,"One year",DSL,No,35,Low
7839-NUIAA,59.8000,61,Month-to-month,DSL,No,40,Medium
7839-QRKXN,20.2000,1,Month-to-month,No,Yes,60,Medium
7841-FCRQD,53.7500,33,"One year",DSL,No,25,Low
7841-TZDMQ,46.0000,2,Month-to-month,DSL,Yes,75,Medium
7845-URHJN,20.1500,8,Month-to-month,No,Yes,50,Medium
7850-THJMU,19.6500,26,"Two year",No,No,0,"Too low"
7850-VWJUU,75.0000,23,Month-to-month,"Fiber optic",No,65,Medium
7851-FLGGQ,44.6500,1,Month-to-month,DSL,Yes,70,Medium
7851-WZEKY,95.1500,2,Month-to-month,"Fiber optic",Yes,100,High
7852-LECYP,93.8000,13,Month-to-month,"Fiber optic",No,75,Medium
7853-GVUDZ,20.1500,1,Month-to-month,No,Yes,60,Medium
7853-OETYL,29.0500,4,Month-to-month,DSL,No,70,Medium
7853-WNZSY,19.7500,1,Month-to-month,No,No,60,Medium
7854-EDSSA,59.0000,22,Month-to-month,DSL,Yes,50,Medium
7854-EKTJL,19.6000,2,Month-to-month,No,Yes,60,Medium
7854-FOKSF,35.9000,1,Month-to-month,DSL,Yes,75,Medium
7855-DIWPO,68.6500,21,Month-to-month,"Fiber optic",No,70,Medium
7856-GANIL,98.7000,45,"One year","Fiber optic",No,50,Medium
7858-GTZSP,86.5500,12,Month-to-month,"Fiber optic",No,90,High
7860-KSUGX,64.4500,72,"Two year",DSL,No,10,Low
7860-UXCRM,74.5000,63,"Two year",DSL,No,15,Low
7861-UVUFT,84.3000,15,Month-to-month,"Fiber optic",Yes,70,Medium
7868-BGSZA,80.2000,43,"One year",DSL,No,35,Low
7868-TMWMZ,110.0000,60,"Two year","Fiber optic",No,30,Low
7869-ZYDST,59.0500,31,Month-to-month,DSL,No,45,Medium
7872-BAAZR,19.5500,53,"One year",No,No,15,Low
7872-RDDLZ,54.9000,67,Month-to-month,DSL,No,45,Medium
7873-CVMAW,88.5500,72,"Two year",DSL,No,25,Low
7874-ECPQJ,20.0500,4,Month-to-month,No,No,60,Medium
7876-AEHIG,60.1500,51,"One year",DSL,No,20,Low
7876-BEUTG,48.8000,15,Month-to-month,DSL,No,55,Medium
7876-DNYAP,19.8000,69,"Two year",No,No,0,"Too low"
7878-JGDKK,44.5500,4,Month-to-month,DSL,No,75,Medium
7878-RTCZG,19.9000,1,Month-to-month,No,No,60,Medium
7879-CGSFV,100.9000,55,"One year","Fiber optic",No,50,Medium
7880-XSOJX,42.4000,4,Month-to-month,DSL,No,65,Medium
7881-EVUAD,42.6000,2,Month-to-month,DSL,Yes,70,Medium
7881-INRLC,100.8500,45,Month-to-month,"Fiber optic",Yes,70,Medium
7883-ROJOC,44.9000,19,Month-to-month,DSL,No,55,Medium
7890-VYYWG,36.4500,3,Month-to-month,DSL,Yes,75,Medium
7892-POOKP,104.8000,28,Month-to-month,"Fiber optic",Yes,65,Medium
7892-QVYKW,85.6000,23,Month-to-month,"Fiber optic",No,80,High
7893-IXHRQ,20.5500,1,Month-to-month,No,Yes,60,Medium
7895-VONWT,48.2500,25,Month-to-month,DSL,No,45,Medium
7898-PDWQE,80.4000,71,"Two year",DSL,No,15,Low
7901-HXJVA,76.4500,14,Month-to-month,"Fiber optic",No,70,Medium
7901-IIDQV,54.6000,24,"One year",DSL,No,35,Low
7901-TBKJX,101.0500,56,Month-to-month,"Fiber optic",No,70,Medium
7903-CMPEY,80.3000,1,Month-to-month,"Fiber optic",Yes,85,High
7905-NJMXS,64.2000,7,Month-to-month,DSL,No,55,Medium
7905-TVXTA,64.3500,5,Month-to-month,DSL,No,65,Medium
7908-QCBCA,69.4000,1,Month-to-month,"Fiber optic",Yes,90,High
7909-FIOIY,24.8500,19,Month-to-month,DSL,No,55,Medium
7912-SYRQT,75.1000,7,Month-to-month,"Fiber optic",Yes,80,High
7916-VCCPB,73.2500,16,Month-to-month,"Fiber optic",No,70,Medium
7919-ZODZZ,65.9000,10,"One year",DSL,No,60,Medium
7921-BEPCI,59.7500,72,"Two year",DSL,No,10,Low
7921-LMDFQ,94.0000,51,"One year","Fiber optic",No,55,Medium
7923-IYJWY,116.1000,67,"Two year","Fiber optic",No,30,Low
7924-GJZFI,69.3000,25,Month-to-month,"Fiber optic",No,60,Medium
7925-PNRGI,81.3000,45,Month-to-month,DSL,No,45,Medium
7926-IJOOU,19.3000,1,Month-to-month,No,No,60,Medium
7927-AUXBZ,85.1500,30,Month-to-month,"Fiber optic",Yes,65,Medium
7928-VJYAB,90.6000,11,Month-to-month,"Fiber optic",No,90,High
7929-DMBCV,81.0000,20,Month-to-month,"Fiber optic",No,65,Medium
7929-SKFGK,114.3000,70,"Two year","Fiber optic",No,30,Low
7931-PXHFC,62.3000,38,"One year",DSL,Yes,25,Low
7932-WPTDS,24.8000,1,Month-to-month,DSL,Yes,75,Medium
7938-OUHIO,98.7000,3,Month-to-month,"Fiber optic",Yes,95,High
7940-UQQUG,104.4000,64,"One year","Fiber optic",No,45,Medium
7941-RCJOW,19.5500,65,"Two year",No,No,0,"Too low"
7943-RQCHR,94.7500,9,Month-to-month,"Fiber optic",Yes,90,High
7945-HLKEA,64.7500,60,"One year",DSL,No,20,Low
7945-PRBVF,21.4500,35,"Two year",No,No,0,"Too low"
7950-XWOVN,34.7000,11,Month-to-month,DSL,No,65,Medium
7951-QKZPL,24.5000,33,"Two year",No,Yes,0,"Too low"
7951-VRDVK,85.8500,36,"One year",DSL,No,40,Medium
7952-OBOYL,89.8500,3,Month-to-month,"Fiber optic",No,95,High
7954-MLBUN,99.4500,31,"Two year","Fiber optic",No,35,Low
7956-XQWGU,19.4000,27,Month-to-month,No,No,30,Low
7957-RYHQD,79.2000,40,Month-to-month,"Fiber optic",Yes,55,Medium
7963-GQRMY,44.3000,3,Month-to-month,DSL,Yes,75,Medium
7963-SHNDT,39.1000,52,"Two year",DSL,No,5,"Too low"
7964-VEXDG,80.3500,21,Month-to-month,"Fiber optic",No,65,Medium
7964-YESJC,66.3000,24,Month-to-month,DSL,No,60,Medium
7964-ZRKKG,88.4000,67,"One year","Fiber optic",No,55,Medium
7966-YOTQW,54.5000,10,Month-to-month,DSL,No,60,Medium
7967-HYCDE,70.7000,8,Month-to-month,"Fiber optic",No,80,High
7968-QUXNS,18.9500,6,Month-to-month,No,No,60,Medium
7969-AULMZ,97.3500,21,Month-to-month,"Fiber optic",Yes,80,High
7969-FFOWG,19.9000,65,"Two year",No,No,0,"Too low"
7971-HLVXI,84.5000,72,"Two year","Fiber optic",No,30,Low
7973-DZRKH,90.9500,66,"Two year","Fiber optic",No,30,Low
7975-JMZNT,91.7000,66,"Two year",DSL,No,25,Low
7975-TZMLR,103.1000,47,"One year","Fiber optic",No,55,Medium
7976-CICYS,20.7000,4,Month-to-month,No,No,60,Medium
7977-HXJKU,19.6000,21,"Two year",No,No,10,Low
7978-DKUQH,74.6000,25,Month-to-month,"Fiber optic",No,60,Medium
7979-CORPM,90.5500,24,Month-to-month,"Fiber optic",Yes,80,High
7980-MHFLQ,24.9000,72,"Two year",No,No,0,"Too low"
7982-VCELR,94.8000,36,Month-to-month,"Fiber optic",No,70,Medium
7989-AWGEH,39.2000,49,Month-to-month,DSL,No,40,Medium
7989-CHGTL,19.6000,1,Month-to-month,No,Yes,60,Medium
7989-VCQOH,83.2500,18,Month-to-month,DSL,No,55,Medium
7993-NQLJE,75.1000,15,Month-to-month,"Fiber optic",No,65,Medium
7993-PYKOF,75.0000,8,Month-to-month,"Fiber optic",Yes,75,Medium
7994-UYIVZ,85.6500,8,Month-to-month,"Fiber optic",No,90,High
7994-XIRTR,65.2500,54,"One year",DSL,No,35,Low
7995-ZHHNZ,56.1000,42,"One year",DSL,No,25,Low
7996-BPXHY,25.0000,13,"Two year",No,No,10,Low
7996-MHXLW,25.1500,66,"Two year",No,No,0,"Too low"
7997-EASSD,81.2000,63,"One year","Fiber optic",No,40,Medium
7998-WNZEM,80.6000,71,"Two year",DSL,No,15,Low
7998-ZLXWN,20.4500,15,Month-to-month,No,No,40,Medium
8000-REIQB,69.9500,1,Month-to-month,"Fiber optic",Yes,90,High
8003-EWNDZ,21.2000,10,Month-to-month,No,No,50,Medium
8006-PYCSW,20.1000,2,Month-to-month,No,No,60,Medium
8007-YYPWD,25.0500,15,"Two year",No,No,10,Low
8008-ESFLK,110.5000,53,"One year","Fiber optic",No,45,Medium
8008-HAWED,50.7500,14,Month-to-month,DSL,Yes,55,Medium
8008-OTEZX,19.6500,35,"One year",No,No,15,Low
8010-EZLOU,80.2000,15,Month-to-month,"Fiber optic",Yes,70,Medium
8012-SOUDQ,90.2500,43,Month-to-month,"Fiber optic",No,70,Medium
8015-IHCGW,115.5000,72,"Two year","Fiber optic",No,30,Low
8016-NCFVO,116.5000,55,Month-to-month,"Fiber optic",No,60,Medium
8016-ZMGMO,70.8500,66,"One year",DSL,No,40,Medium
8017-LXHFA,94.7500,23,Month-to-month,"Fiber optic",Yes,80,High
8017-UVSZU,56.6000,40,Month-to-month,DSL,No,45,Medium
8019-ENHXU,99.4500,42,Month-to-month,"Fiber optic",Yes,65,Medium
8020-BWHYL,75.3000,15,Month-to-month,"Fiber optic",Yes,70,Medium
8022-BECSI,19.6000,22,"One year",No,No,25,Low
8023-QHAIO,76.8500,56,Month-to-month,"Fiber optic",No,55,Medium
8024-XNAFQ,107.4000,72,"Two year","Fiber optic",No,30,Low
8028-PNXHQ,24.2500,62,"Two year",No,No,0,"Too low"
8029-XYPWT,115.0500,71,"Two year","Fiber optic",No,30,Low
8033-ATFAS,59.8500,39,Month-to-month,DSL,No,45,Medium
8033-VCZGH,103.9500,50,"One year","Fiber optic",No,50,Medium
8034-RYTVV,84.2500,55,"One year","Fiber optic",No,40,Medium
8035-BUYVG,42.3500,40,"One year",DSL,Yes,25,Low
8035-PWSEV,89.2500,6,Month-to-month,"Fiber optic",No,95,High
8039-ACLPL,68.7500,72,"Two year",DSL,No,20,Low
8039-EQPIM,60.2500,69,"Two year",DSL,No,5,"Too low"
8040-MNRTF,71.1000,1,Month-to-month,"Fiber optic",No,90,High
8041-TMEID,108.5000,63,"Two year","Fiber optic",No,35,Low
8042-JVNFH,71.3500,1,Month-to-month,"Fiber optic",Yes,90,High
8042-RNLKO,25.4500,66,"One year",No,No,15,Low
8043-PNYSD,19.5500,63,"Two year",No,No,0,"Too low"
8044-BGWPI,21.1500,12,Month-to-month,No,No,50,Medium
8046-DNVTL,38.6000,62,"Two year",DSL,No,5,"Too low"
8048-DSDFQ,20.2000,1,Month-to-month,No,No,60,Medium
8049-WJCLQ,60.2000,10,Month-to-month,DSL,No,65,Medium
8050-DVOJX,81.3500,49,"Two year",DSL,No,15,Low
8050-WYBND,49.4500,22,"One year",DSL,No,40,Medium
8050-XGRVL,54.7500,62,"One year",DSL,No,25,Low
8051-HJRLT,70.5500,1,Month-to-month,"Fiber optic",Yes,90,High
8053-WWDRO,19.5000,6,Month-to-month,No,Yes,60,Medium
8058-DMYRU,90.0500,54,Month-to-month,"Fiber optic",No,70,Medium
8058-INTPH,79.6500,1,Month-to-month,"Fiber optic",Yes,90,High
8058-JMEQO,84.4500,9,Month-to-month,"Fiber optic",Yes,80,High
8059-UDZFY,105.3500,33,Month-to-month,"Fiber optic",No,70,Medium
8060-HIWJJ,86.5500,64,"Two year",DSL,No,30,Low
8062-YBDOE,69.6500,1,Month-to-month,"Fiber optic",Yes,90,High
8063-GBATB,85.2500,27,Month-to-month,"Fiber optic",Yes,70,Medium
8063-RJYNF,94.2500,16,Month-to-month,"Fiber optic",Yes,75,Medium
8064-RAVOH,49.8500,1,Month-to-month,DSL,No,75,Medium
8065-BVEPF,99.1000,65,Month-to-month,"Fiber optic",No,70,Medium
8065-QBYTO,99.6500,71,"One year","Fiber optic",No,45,Medium
8065-YKXKD,74.7500,10,Month-to-month,"Fiber optic",Yes,80,High
8066-POXGX,35.1000,13,Month-to-month,DSL,Yes,55,Medium
8067-NIOYM,21.1000,24,"Two year",No,No,10,Low
8069-RHUXK,35.7000,67,"Two year",DSL,No,5,"Too low"
8069-YQQAJ,31.1000,14,Month-to-month,DSL,No,55,Medium
8070-AAWZP,34.2500,24,Month-to-month,DSL,No,50,Medium
8071-SBTRN,111.1500,70,"Two year","Fiber optic",No,35,Low
8073-IJDCM,20.3000,1,Month-to-month,No,Yes,60,Medium
8075-GXIUB,19.8500,9,"One year",No,No,35,Low
8076-FEZKJ,19.5000,10,"One year",No,No,35,Low
8079-XRJRS,89.7500,65,"One year","Fiber optic",Yes,50,Medium
8080-DDEMJ,45.1000,1,Month-to-month,DSL,Yes,75,Medium
8080-POTJR,79.3000,30,"One year",DSL,No,35,Low
8082-GHXOP,44.0000,13,Month-to-month,DSL,No,55,Medium
8083-YTZES,74.3500,4,Month-to-month,"Fiber optic",Yes,90,High
8084-OIVBS,20.0000,11,"One year",No,No,35,Low
8085-MSNLK,113.9500,62,"Two year","Fiber optic",No,30,Low
8086-OVPWV,80.2000,2,Month-to-month,"Fiber optic",Yes,90,High
8087-LGYHQ,94.0500,9,Month-to-month,"Fiber optic",No,90,High
8089-UZWLX,104.0500,71,"Two year","Fiber optic",No,40,Medium
8091-TTVAX,100.3500,58,"One year","Fiber optic",No,55,Medium
8092-NLTGF,24.7500,72,"Two year",No,No,0,"Too low"
8095-WANWK,45.2500,10,Month-to-month,DSL,No,65,Medium
8096-LOIST,56.2000,19,Month-to-month,DSL,No,55,Medium
8097-OMULG,76.7500,59,"One year",DSL,No,35,Low
8097-VBQTZ,69.9000,54,Month-to-month,DSL,No,45,Medium
8098-LLAZX,95.4500,4,Month-to-month,"Fiber optic",Yes,100,High
8098-TDCBU,25.2500,42,"Two year",No,No,0,"Too low"
8099-MZPUJ,111.8000,48,"Two year","Fiber optic",No,30,Low
8100-HZZLJ,63.9500,43,Month-to-month,DSL,No,40,Medium
8100-PNJMH,88.8500,68,"Two year",DSL,No,25,Low
8104-OSKWT,79.8000,12,Month-to-month,"Fiber optic",No,75,Medium
8106-GWQOK,60.0000,38,"Two year",DSL,No,5,"Too low"
8107-KNCIM,75.1000,14,Month-to-month,"Fiber optic",No,70,Medium
8107-RZLNV,106.3000,72,"Two year","Fiber optic",No,40,Medium
8108-UXRQN,50.5500,11,Month-to-month,DSL,No,60,Medium
8109-YUOHE,56.1000,17,"One year",DSL,No,35,Low
8111-BKVDS,40.7000,10,Month-to-month,DSL,No,60,Medium
8111-RKSPX,72.2000,4,Month-to-month,"Fiber optic",Yes,90,High
8111-SLLHI,105.6500,39,Month-to-month,"Fiber optic",Yes,70,Medium
8118-LSUEL,106.4000,23,Month-to-month,"Fiber optic",Yes,80,High
8118-TJAFG,101.5000,9,Month-to-month,"Fiber optic",No,85,High
8120-JDCAM,69.5500,4,Month-to-month,"Fiber optic",No,90,High
8123-QBNAZ,104.5000,36,Month-to-month,"Fiber optic",No,65,Medium
8124-NZVGJ,49.2500,6,"One year",DSL,No,55,Medium
8125-QPFJD,84.9000,72,"Two year",DSL,No,15,Low
8128-YVJRG,79.6500,7,Month-to-month,"Fiber optic",Yes,75,Medium
8129-GMVGI,20.0500,56,"Two year",No,No,0,"Too low"
8132-YPVBX,85.9500,6,Month-to-month,"Fiber optic",No,100,High
8133-ANHHJ,103.0000,49,"One year","Fiber optic",No,45,Medium
8138-EALND,19.7500,15,Month-to-month,No,No,40,Medium
8143-ETQTI,19.6500,23,"Two year",No,No,10,Low
8144-DGHXP,80.6000,54,"Two year",DSL,No,15,Low
8146-QQKZH,81.8500,71,"Two year",DSL,No,15,Low
8148-BPLZQ,49.8000,34,Month-to-month,DSL,No,45,Medium
8148-NLEGT,22.9500,42,"Two year",No,No,0,"Too low"
8148-WOCMK,19.6000,8,"Two year",No,No,20,Low
8149-AIQCG,73.1500,39,Month-to-month,"Fiber optic",No,60,Medium
8149-RSOUN,93.8500,1,Month-to-month,"Fiber optic",Yes,100,High
8150-QUDFX,19.8500,2,Month-to-month,No,No,60,Medium
8152-UOBNY,106.8000,50,"One year","Fiber optic",No,50,Medium
8152-VETUR,97.7000,72,"Two year","Fiber optic",No,40,Medium
8155-IBNHG,75.4000,24,Month-to-month,"Fiber optic",Yes,70,Medium
8158-WPEZG,35.6500,11,Month-to-month,DSL,No,60,Medium
8160-HOWOX,66.8500,7,Month-to-month,DSL,No,75,Medium
8161-QYMTT,94.1000,7,Month-to-month,"Fiber optic",No,90,High
8164-OCKUJ,20.6000,59,"Two year",No,No,0,"Too low"
8165-CBKXO,56.7500,66,"Two year",DSL,No,15,Low
8165-ZJRNM,23.7500,72,"Two year",No,No,0,"Too low"
8166-ORCHU,93.5500,33,"One year","Fiber optic",No,45,Medium
8166-ZZTFS,80.5500,66,"Two year",DSL,Yes,25,Low
8167-GJLRN,30.4000,3,Month-to-month,DSL,No,70,Medium
8168-UQWWF,97.8500,11,Month-to-month,"Fiber optic",Yes,90,High
8169-SAEJD,56.5500,69,"Two year",DSL,No,10,Low
8173-RXAYP,19.7000,24,"Two year",No,No,10,Low
8174-LNWMW,20.9000,31,"Two year",No,No,0,"Too low"
8174-TBVCF,94.8000,70,"Two year",DSL,No,25,Low
8178-EYZUO,93.7000,46,Month-to-month,"Fiber optic",Yes,65,Medium
8180-AKMJV,44.5500,1,Month-to-month,DSL,No,75,Medium
8181-YHCMF,60.3000,68,"Two year",DSL,No,10,Low
8182-BJDSI,89.9500,28,Month-to-month,"Fiber optic",Yes,70,Medium
8182-PNAGI,50.2500,12,Month-to-month,DSL,Yes,60,Medium
8183-ONMXC,80.7500,2,Month-to-month,"Fiber optic",Yes,90,High
8184-WMOFI,71.4000,62,"One year",DSL,No,30,Low
8185-UPYBR,75.5000,6,Month-to-month,"Fiber optic",Yes,90,High
8189-DUKMV,20.5000,4,"One year",No,No,45,Medium
8189-HBVRW,90.8000,53,Month-to-month,"Fiber optic",No,65,Medium
8189-XRIKE,90.9500,32,Month-to-month,"Fiber optic",No,70,Medium
8190-ZTQFB,51.3500,41,"One year",DSL,No,30,Low
8191-XWSZG,20.6500,52,"One year",No,No,15,Low
8194-PEEBY,19.9000,24,"One year",No,No,25,Low
8197-BFWVU,93.2500,72,"Two year",DSL,No,25,Low
8198-RKSZG,80.4500,14,Month-to-month,DSL,No,60,Medium
8199-ZLLSA,118.3500,67,"One year","Fiber optic",Yes,45,Medium
8200-KLNYW,80.9000,21,"One year",DSL,No,40,Medium
8200-LGKSR,83.2000,71,"Two year",DSL,No,15,Low
8201-AAXCB,60.3500,25,Month-to-month,DSL,No,45,Medium
8203-XJZRC,20.2500,1,Month-to-month,No,No,60,Medium
8204-TIFGJ,20.3000,23,Month-to-month,No,No,40,Medium
8204-YJCLA,64.8000,72,"Two year",DSL,No,5,"Too low"
8205-MQUGY,49.2000,12,Month-to-month,DSL,No,60,Medium
8205-OTCHB,43.7500,22,"One year",DSL,Yes,40,Medium
8205-VSLRB,77.3000,70,"Two year",DSL,No,15,Low
8207-DMRVL,114.5500,72,"Two year","Fiber optic",No,30,Low
8207-VVMYB,26.0000,70,"Two year",No,No,0,"Too low"
8208-EUMTE,54.8500,16,"Two year",DSL,No,15,Low
8212-CRQXP,80.0000,22,Month-to-month,"Fiber optic",No,70,Medium
8212-DJRCH,90.3500,5,Month-to-month,"Fiber optic",No,95,High
8213-TAZPM,108.7500,69,"One year","Fiber optic",No,50,Medium
8215-NGSPE,20.0000,42,"Two year",No,No,0,"Too low"
8216-AZUUZ,100.4000,42,"Two year","Fiber optic",No,35,Low
8217-QYOHV,55.7500,5,Month-to-month,DSL,No,65,Medium
8218-FFJDS,86.4000,72,"Two year",DSL,No,25,Low
8219-VYBVI,25.0000,39,"Two year",No,No,0,"Too low"
8220-OCUFY,60.2500,21,"One year",DSL,No,30,Low
8221-EQDGL,61.0000,35,Month-to-month,DSL,No,40,Medium
8221-HVAYI,69.1500,35,"Two year",DSL,No,15,Low
8224-DWCKX,73.3000,12,Month-to-month,"Fiber optic",No,80,High
8224-IVVPA,56.7000,27,Month-to-month,DSL,No,40,Medium
8224-KDLKN,25.0000,72,"Two year",No,No,0,"Too low"
8224-UAXBZ,45.3500,58,"One year",DSL,No,25,Low
8225-BTJAU,79.2500,10,Month-to-month,"Fiber optic",Yes,80,High
8226-BXGES,89.4500,64,"One year","Fiber optic",No,50,Medium
8229-BUJHX,20.5000,71,"Two year",No,No,0,"Too low"
8229-MYEJZ,51.2000,10,Month-to-month,DSL,No,65,Medium
8229-TNIQA,45.3000,4,Month-to-month,DSL,Yes,75,Medium
8231-BSWXX,79.0500,71,"One year","Fiber optic",No,45,Medium
8232-CTLKO,59.7500,66,"Two year",DSL,No,10,Low
8232-UTFOZ,19.9500,69,"Two year",No,No,0,"Too low"
8234-GSZYK,26.4500,43,"Two year",No,No,0,"Too low"
8237-ULIXL,24.8500,72,"Two year",No,No,0,"Too low"
8241-JUIQO,19.4500,61,"One year",No,No,15,Low
8242-JSVBO,44.6500,7,Month-to-month,DSL,No,65,Medium
8242-PDSGJ,39.1500,70,"Two year",DSL,No,5,"Too low"
8242-SOQUO,84.7000,5,Month-to-month,"Fiber optic",No,90,High
8245-UMPYT,96.4000,16,Month-to-month,"Fiber optic",Yes,80,High
8246-SHFGA,21.1000,17,Month-to-month,No,No,40,Medium
8249-THVEC,19.4000,51,"One year",No,No,15,Low
8250-ZNGGW,59.9000,5,Month-to-month,DSL,No,65,Medium
8257-RZAHR,64.7000,14,Month-to-month,DSL,Yes,50,Medium
8258-GSTJK,77.0000,3,Month-to-month,"Fiber optic",Yes,90,High
8259-DZLIZ,53.8500,64,"One year",DSL,No,30,Low
8259-NFJTV,34.6500,7,Month-to-month,DSL,No,55,Medium
8260-NGFNY,25.2000,1,Month-to-month,DSL,Yes,75,Medium
8261-GWDBQ,116.0500,60,"Two year","Fiber optic",No,30,Low
8262-COGGB,20.4500,1,Month-to-month,No,No,60,Medium
8263-JQAIK,24.4500,2,Month-to-month,DSL,Yes,75,Medium
8263-OKETD,68.9000,20,Month-to-month,DSL,No,60,Medium
8263-QMNTJ,115.5500,72,"Two year","Fiber optic",No,30,Low
8265-HKSOW,107.4500,72,"Two year","Fiber optic",No,30,Low
8266-VBFQL,90.4000,4,Month-to-month,"Fiber optic",No,95,High
8267-KFGYD,21.0500,1,Month-to-month,No,No,60,Medium
8267-ZNYVZ,103.7500,33,"One year","Fiber optic",Yes,45,Medium
8268-YDIXR,93.1500,56,"One year","Fiber optic",No,50,Medium
